-8.9981,-0.0647,-0.0168,-0.1202,-0.0024,-0.0019
-9.0125,-0.1748,-0.0551,-0.1196,0.0013,-0.0029
-9.0436,-0.1006,-0.0814,-0.1194,-0.0037,-0.0024
-9.0029,-0.1868,0.0335,-0.1191,-0.0040,0.0024
-8.9957,-0.0838,-0.0982,-0.1194,-0.0005,-0.0027
-9.0220,-0.0910,-0.0838,-0.1204,0.0003,0.0016
-8.9981,-0.0719,0.0144,-0.1207,-0.0029,0.0011
-9.0436,-0.1533,0.0120,-0.1186,0.0003,0.0008
-9.0029,-0.0814,-0.0431,-0.1178,-0.0040,-0.0011
-8.9550,-0.0431,-0.0263,-0.1202,-0.0024,-0.0005
-9.0556,-0.0766,-0.0431,-0.1180,-0.0051,-0.0003
-8.9765,-0.0479,-0.0096,-0.1199,-0.0029,-0.0013
-9.0101,-0.1006,0.0575,-0.1172,-0.0003,-0.0003
-9.0316,-0.0695,-0.0790,-0.1186,-0.0021,-0.0035
-8.9622,-0.1126,-0.0168,-0.1194,0.0016,0.0000
-9.0220,-0.1269,0.0024,-0.1199,-0.0037,-0.0005
-8.9646,-0.0958,-0.1245,-0.1204,-0.0011,-0.0008
-9.0316,-0.0766,-0.0551,-0.1170,-0.0005,-0.0008
-8.9765,-0.0838,0.0359,-0.1178,-0.0032,-0.0011
-9.0172,-0.0934,0.0072,-0.1196,-0.0035,0.0003
-9.0412,-0.0982,-0.0455,-0.1199,-0.0029,-0.0027
-8.9693,-0.0934,-0.0527,-0.1180,0.0000,-0.0011
-8.9861,-0.1198,-0.0072,-0.1186,0.0005,-0.0003
-8.9526,-0.1221,-0.0814,-0.1191,-0.0013,-0.0003
-9.0101,-0.0838,-0.1054,-0.1172,0.0016,-0.0016
-9.0077,-0.0766,-0.0263,-0.1220,-0.0011,-0.0011
-9.0244,-0.1126,-0.0311,-0.1199,0.0027,0.0008
-9.0436,-0.1413,-0.0431,-0.1220,-0.0029,-0.0008
-9.0077,-0.1317,-0.1078,-0.1183,0.0008,0.0011
-9.0532,-0.0838,-0.1078,-0.1204,-0.0016,-0.0008
-9.0077,-0.1054,-0.0814,-0.1188,-0.0019,-0.0032
-8.9717,-0.1126,-0.0575,-0.1186,-0.0008,-0.0011
-9.0005,-0.1341,-0.0263,-0.1196,-0.0013,-0.0013
-8.9622,-0.0096,-0.0862,-0.1183,0.0000,0.0013
-9.0029,-0.1245,0.0192,-0.1194,-0.0053,-0.0021
-9.0077,-0.0671,-0.0575,-0.1196,0.0016,-0.0003
-9.0244,-0.0862,-0.0024,-0.1218,-0.0021,-0.0005
